type,montant,compteSource,sourceAvant,sourceApres,compteDist,distAvant,distApres,isFraud
TRANSFER,44946.2,C1504640849,44946.2,0.0,C1013931672,0.0,0.0,1
CASH_OUT,2914653.69,C551410627,2914653.69,0.0,C1503946435,558015.85,3472669.53,1
DEBIT,3154.96,C879102138,101365.0,98210.04,C296529341,35649.53,38804.5,0
TRANSFER,842554.02,C2022831297,842554.02,0.0,C676778137,0.0,0.0,1
CASH_IN,249735.12,C689944303,19933.0,269668.12,C1210953612,0.0,0.0,0
TRANSFER,1025082.07,C54370277,1025082.07,0.0,C108260141,0.0,0.0,1
CASH_OUT,268309.55,C200242534,9072.0,0.0,C787813089,2312712.77,2581022.32,0
TRANSFER,459378.91,C1642524943,459378.91,0.0,C715170172,0.0,0.0,1
CASH_OUT,123387.18,C1914542658,0.0,0.0,C453036296,130750.27,254137.44,0
CASH_OUT,24778.43,C1286931086,51137.0,26358.57,C1005856130,49434.99,74213.42,0
CASH_IN,96482.85,C660250390,37772.0,134254.85,C1915996416,165318.97,68836.12,0
TRANSFER,1536733.52,C287247787,1536733.52,0.0,C310163426,0.0,0.0,1
CASH_OUT,80800.21,C782267522,80800.21,0.0,C2086699676,0.0,80800.21,0
TRANSFER,37831.15,C1162461767,37831.15,0.0,C1883074444,0.0,0.0,1
CASH_OUT,236662.38,C490536831,90077.0,0.0,C1191884794,177708.25,414370.64,0
CASH_OUT,11523.65,C2143714078,0.0,0.0,C797717461,1477547.0,1489070.65,0
TRANSFER,255557.12,C492047979,255557.12,0.0,C2142316006,0.0,0.0,1
CASH_OUT,1085637.56,C1409592985,1085637.56,0.0,C1064567159,0.0,1085637.56,1
CASH_OUT,129983.76,C1375111359,317.0,0.0,C1226307311,118159.9,248143.66,0
CASH_OUT,405400.26,C134085656,405400.26,0.0,C1027510242,707011.54,1112411.81,0
CASH_OUT,284092.54,C559419805,3051.0,0.0,C2024638329,58939.2,343031.74,0
CASH_OUT,518011.91,C1721448841,0.0,0.0,C1409114652,2685425.71,3203437.62,0
TRANSFER,2210788.71,C693150602,0.0,0.0,C618612661,2228481.88,4439270.59,0
TRANSFER,76640.82,C1716897320,76640.82,0.0,C233158023,0.0,0.0,1
PAYMENT,6084.75,C1991959109,0.0,0.0,M358700532,0.0,0.0,0
CASH_OUT,134227.05,C814528974,134227.05,0.0,C1989640257,2789107.98,2923335.03,1
CASH_IN,252907.08,C1588994976,3559958.44,3812865.52,C1501122146,826775.5,573868.43,0
TRANSFER,713404.6,C278286115,713404.6,0.0,C1132642715,0.0,0.0,1
TRANSFER,2433009.28,C43243271,2433009.28,0.0,C1042226944,0.0,0.0,1
CASH_IN,144811.8,C1708974852,3756242.48,3901054.28,C539645182,824965.63,680153.83,0
TRANSFER,10000000.0,C2074382913,15455965.86,5455965.86,C48227187,0.0,0.0,1
TRANSFER,21580.37,C765450059,21580.37,0.0,C125935569,0.0,0.0,1
CASH_OUT,1591263.43,C1863182512,1591263.43,0.0,C2126274036,1147865.98,2739129.41,1
PAYMENT,22352.27,C1030743740,52739.0,30386.73,M1564494285,0.0,0.0,0
CASH_OUT,112616.52,C1048602411,0.0,0.0,C299112962,1715465.34,1828081.86,0
CASH_OUT,60226.06,C1894714904,60226.06,0.0,C1090918715,103183.19,163409.25,0
CASH_OUT,296105.89,C1483692272,0.0,0.0,C1088995938,903760.62,1199866.5,0
PAYMENT,1670.07,C1904600665,0.0,0.0,M1891398521,0.0,0.0,0
TRANSFER,342120.59,C1280846631,342120.59,0.0,C1962241451,0.0,0.0,1
CASH_IN,178770.61,C1670009315,0.0,178770.61,C1005460442,545981.99,367211.39,0
PAYMENT,989.96,C260906177,0.0,0.0,M2008425629,0.0,0.0,0
TRANSFER,22402.21,C594348983,22402.21,0.0,C978716589,0.0,0.0,1
PAYMENT,17217.54,C353928807,611266.49,594048.96,M888980125,0.0,0.0,0
TRANSFER,2205.55,C25477587,2205.55,0.0,C234682668,0.0,0.0,1
CASH_OUT,260515.41,C1064699363,11540.0,0.0,C1664757740,1354773.04,1615288.45,0
CASH_OUT,609400.88,C1997658145,609400.88,0.0,C688618982,1620065.35,2229466.23,0
TRANSFER,403202.8,C381056372,0.0,0.0,C190344510,469513.29,872716.1,0
PAYMENT,13408.21,C92716773,10898.0,0.0,M1886779196,0.0,0.0,0
PAYMENT,5379.23,C694322291,70903.9,65524.67,M425287093,0.0,0.0,0
CASH_OUT,236685.0,C924899861,0.0,0.0,C375539741,1133921.61,1370606.61,0
CASH_OUT,350863.15,C492275425,0.0,0.0,C1886097368,1380418.56,1731281.71,0
CASH_OUT,49965.92,C641294007,49965.92,0.0,C1450612627,113444.65,163410.57,1
CASH_IN,255136.41,C162870661,1312078.79,1567215.2,C1653360089,1568042.74,1312906.33,0
CASH_IN,203199.44,C1741320194,6936686.81,7139886.26,C1436401477,264947.81,61748.37,0
TRANSFER,96474.91,C1171171367,96474.91,0.0,C359717577,0.0,0.0,1
CASH_IN,12349.34,C1815950335,174.0,12523.34,C1059974442,163159.62,150810.28,0
CASH_OUT,18042.11,C473271936,18042.11,0.0,C356431385,135951.5,153993.61,1
TRANSFER,60314.32,C1597827743,60314.32,0.0,C1103826731,0.0,0.0,1
CASH_OUT,331729.06,C1734852637,331729.06,0.0,C537407577,203752.53,535481.59,1
TRANSFER,149535.0,C1318978641,149535.0,0.0,C1092574222,0.0,0.0,1
PAYMENT,27396.44,C1037720730,0.0,0.0,M703974101,0.0,0.0,0
TRANSFER,2479691.37,C760905654,2479691.37,0.0,C584068116,0.0,0.0,1
PAYMENT,9674.35,C707041537,22415.0,12740.65,M2095858742,0.0,0.0,0
TRANSFER,447009.83,C256552805,447009.83,0.0,C312822815,0.0,0.0,1
CASH_IN,5524.82,C1301079408,2791.0,8315.82,C1517595726,124355.0,118830.18,0
CASH_OUT,5652739.69,C90885996,5652739.69,0.0,C477262059,1662631.92,7315371.62,1
TRANSFER,2131624.18,C824783072,2131624.18,0.0,C60624550,0.0,0.0,1
TRANSFER,453970.03,C451643894,106090.0,0.0,C504966301,0.0,453970.03,0
CASH_OUT,121222.82,C270799621,0.0,0.0,C413379141,170641.87,291864.69,0
CASH_OUT,240899.12,C521538595,240899.12,0.0,C1990446259,85009.83,325908.95,0
PAYMENT,1786.1,C255547537,210488.0,208701.9,M1465889256,0.0,0.0,0
TRANSFER,175290.91,C651261892,175290.91,0.0,C211349976,0.0,0.0,1
CASH_OUT,10000000.0,C531780975,10000000.0,0.0,C19233081,123242.63,10123242.63,1
CASH_OUT,23236.49,C631901150,23236.49,0.0,C705161174,179969.72,203206.21,1
CASH_IN,386147.2,C1226060343,139285.79,525433.0,C2067948632,611883.99,225736.79,0
CASH_OUT,225313.67,C1852449428,0.0,0.0,C1933859675,513167.24,738480.91,0
CASH_OUT,93483.23,C1773649560,93483.23,0.0,C2085820540,86882.3,180365.53,1
CASH_OUT,300326.06,C989420671,30197.0,0.0,C953821450,8694813.2,8995139.26,0
TRANSFER,1532229.72,C338287923,1532229.72,0.0,C522956447,0.0,0.0,1
TRANSFER,10000000.0,C997532070,25614246.07,15614246.07,C483833357,0.0,0.0,1
CASH_IN,72875.33,C1165496811,6979978.79,7052854.11,C488075186,531271.27,458395.94,0
TRANSFER,27759.73,C1844162816,27759.73,0.0,C1415356134,0.0,0.0,1
CASH_OUT,266799.26,C1554272100,52377.0,0.0,C799482460,0.0,266799.26,0
CASH_OUT,760984.58,C2076996831,760984.58,0.0,C1951439287,1550675.96,2311660.54,1
TRANSFER,861189.54,C1336518891,861189.54,0.0,C1940750830,0.0,0.0,1
CASH_OUT,3009125.59,C1336183748,3009125.59,0.0,C1701261765,46901.34,3056026.93,1
CASH_OUT,59880.4,C1237252174,195153.0,135272.6,C1714821696,0.0,59880.4,0
CASH_IN,75784.98,C1173558565,11370.0,87154.98,C400298779,540619.66,464834.68,0
CASH_IN,154313.42,C1132849204,63.0,154376.42,C53097320,1355755.14,1201441.72,0
TRANSFER,106681.18,C1867725412,106681.18,0.0,C1721123113,0.0,0.0,1
TRANSFER,5239429.19,C1514931968,5239429.19,0.0,C1789156105,0.0,0.0,1
TRANSFER,117683.42,C461302689,117683.42,0.0,C96260697,0.0,0.0,1
CASH_IN,44547.46,C527434968,6244178.66,6288726.11,C108624282,262720.07,218172.62,0
CASH_OUT,1340263.67,C147611805,1340263.67,0.0,C1596756534,371963.94,1712227.61,1
PAYMENT,16201.13,C1809231922,0.0,0.0,M153305731,0.0,0.0,0
CASH_OUT,131312.41,C314056448,0.0,0.0,C499308010,10016681.59,10147994.0,0
CASH_OUT,89809.91,C2049943014,0.0,0.0,C1058399948,103281.31,193091.21,0
PAYMENT,21782.1,C1520307613,15985.71,0.0,M335215952,0.0,0.0,0
CASH_OUT,10000000.0,C210168934,10000000.0,0.0,C1856701476,817443.72,10817443.72,1
CASH_OUT,49388.66,C1718281121,42225.0,0.0,C1310306371,133557.18,182945.83,0
PAYMENT,6177.5,C799389137,0.0,0.0,M1755634918,0.0,0.0,0
TRANSFER,834592.4,C1391274777,834592.4,0.0,C1330816547,0.0,0.0,1
CASH_OUT,261459.81,C1743166559,0.0,0.0,C1017981616,1727238.66,1988698.47,0
CASH_OUT,181224.98,C1087737188,181224.98,0.0,C2145025000,23302.75,204527.73,1
CASH_IN,139285.79,C158134896,0.0,139285.79,C1153280680,478963.28,339677.48,0
CASH_OUT,326250.51,C1592906945,326250.51,0.0,C379003317,83999.86,410250.38,1
TRANSFER,564263.94,C656681397,564263.94,0.0,C1487339522,0.0,0.0,1
CASH_OUT,7596886.83,C1942950399,7596886.83,0.0,C1781043707,1022130.96,8619017.79,1
CASH_OUT,145944.8,C1366476838,145944.8,0.0,C248211897,122425.15,268369.95,1
PAYMENT,22638.85,C1114211691,1286.0,0.0,M1573658334,0.0,0.0,0
CASH_OUT,2324907.08,C1373829253,2324907.08,0.0,C1286348462,157275.18,2482182.26,1
TRANSFER,118462.93,C353172290,118462.93,0.0,C1521894181,0.0,0.0,1
CASH_OUT,758848.47,C444540827,758848.47,0.0,C844469689,9507465.84,10266314.31,1
CASH_OUT,27707.67,C580420882,0.0,0.0,C1183890194,51389.27,79096.94,0
TRANSFER,112363.33,C1783698648,112363.33,0.0,C1902434335,0.0,0.0,1
TRANSFER,10000000.0,C642807002,15912204.0,5912204.0,C177097272,0.0,0.0,1
CASH_OUT,4121986.59,C915028332,4121986.59,0.0,C2135931580,0.0,4121986.59,1
CASH_OUT,1901.24,C283487543,0.0,0.0,C1301127040,93388.35,95289.59,0
